restlessness,speech_speed,eye_contact_breaks,facial_strain,multitasking,hours_of_sleep,caffeine_intake,sleep_caffeine_interaction,anxiety_score_target,topic_drift,logical_confusion,overwhelmed_by_tasks,mood_shifts,instability_symptom_count,stability_target,contradiction,timeline_inconsistency,cognitive_pauses,over_rehearsed_responses,stress_smiles,body_language_contradiction,contradiction_and_pause,integrity_score_target,observer_gut_feeling,persona
1,normal,14.5,1,0,3.0,5.0,0.6666666666666666,10.0,1,1,0,0,2,Unstable,1,0,0,0,0,1,0,63.69642902664333,Bad,volatile
0,normal,17.0,1,1,3.5314632546288025,4.0,0.9062926509257604,7.57017916056586,0,0,0,0,0,Stable,0,0,0,0,0,1,0,78.65890604842161,Good,anxious_honest
0,normal,5.5,0,1,7.933652378182684,3.0,2.233413094545671,0.918315524184041,0,0,0,1,1,Stable,0,0,0,0,0,0,0,90.94998576031779,Good,low_risk
1,normal,13.0,1,0,5.621049996548919,4.0,1.3242099993097838,8.549144048527786,0,0,1,0,1,Stable,0,0,0,0,0,0,0,88.13634600986154,Bad,anxious_honest
0,slow,20.0,1,0,5.435191370633335,3.0,1.6087978426583338,7.605651523617032,1,0,0,0,1,Stable,0,0,0,0,0,1,0,86.8716159891906,Good,anxious_honest
0,normal,5.5,0,0,8.129948199407334,0.0,9.129948199407334,3.164612496026648,0,0,0,0,0,Stable,0,1,0,0,0,0,0,96.35213658832907,Good,low_risk
1,fast,20.5,0,1,4.569903525527804,5.0,0.9283172542546341,9.460507159519118,0,0,1,0,1,Unstable,0,0,0,0,1,1,0,53.006762443539024,Bad,volatile
1,normal,16.0,0,0,4.997242281322864,4.0,1.1994484562645726,8.839722313719415,0,0,1,0,1,Stable,1,0,0,0,0,0,0,90.20748002602417,Good,anxious_honest
0,fast,15.0,0,1,4.154529792510138,3.0,1.2886324481275344,8.241954212717316,0,0,0,0,0,Unstable,0,0,0,0,0,1,0,85.12796863021782,Good,anxious_honest
1,normal,15.0,1,0,3.9629127053228146,2.0,1.654304235107605,7.894977835762068,0,0,0,0,0,Stable,0,0,0,0,0,0,0,94.36252580481212,Good,anxious_honest
1,fast,21.5,1,1,5.4505527861603476,4.0,1.2901105572320695,8.779967042268344,0,1,0,0,1,Unstable,0,0,0,1,0,0,0,56.35990028235406,Good,volatile
1,fast,10.5,1,1,5.7623112890218176,3.0,1.6905778222554544,6.726920055926224,0,1,0,1,2,Unstable,1,0,1,1,1,1,1,0.0,Bad,deceptive
0,slow,1.5,0,0,5.664258065819439,1.0,3.3321290329097195,0.8496167874907754,0,0,0,0,0,Stable,0,0,0,0,0,1,0,79.398501566744,Good,low_risk
1,normal,13.0,0,1,4.677910539372858,5.0,0.9463184232288097,8.911592664708554,0,0,0,1,1,Stable,0,0,0,0,0,1,0,84.06472280793193,Good,anxious_honest
1,fast,9.0,1,1,3.812447125463699,5.0,0.8020745209106165,8.619191538934727,0,0,0,0,0,Stable,0,0,0,0,0,0,0,82.94473674984634,Good,anxious_honest
0,fast,19.5,0,0,3.866432138023487,2.0,1.6221440460078291,10.0,1,0,1,1,3,Unstable,0,0,0,0,0,0,0,56.005674565609546,Bad,volatile
1,fast,17.0,1,1,3.636696190990327,6.0,0.6623851701414752,10.0,0,1,0,0,1,Stable,0,1,0,1,0,0,0,82.67253574183263,Bad,trauma_survivor
1,slow,10.5,1,0,5.330190811135302,5.0,1.0550318018558837,6.8479246069743835,1,1,1,0,3,Unstable,1,0,1,0,1,0,1,0.0,Good,deceptive
1,fast,17.5,0,1,4.676207072996504,5.0,0.9460345121660839,10.0,1,1,0,1,3,Unstable,0,1,0,1,0,0,0,61.31747309240597,Bad,volatile
0,fast,11.0,1,0,4.523011063635765,4.0,1.104602212727153,8.52419808333647,0,0,0,0,0,Stable,1,0,1,0,0,0,1,65.50830364125454,Good,anxious_honest
0,normal,6.5,0,1,7.280510803480287,2.0,2.760170267826762,1.7911400536071063,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,83.26840388696793,Good,low_risk
1,fast,21.5,1,1,3.0,2.0,1.3333333333333333,8.071181623813553,1,1,1,1,4,Unstable,1,1,0,0,1,1,0,51.841350873312166,Bad,volatile
0,fast,18.5,1,0,4.390556353468469,5.0,0.8984260589114115,8.092035793167177,1,0,1,0,2,Unstable,0,1,0,0,0,1,0,72.08089528862574,Bad,volatile
1,normal,17.5,1,1,4.033266021766331,3.0,1.2583165054415828,8.800016279891803,1,1,0,1,3,Unstable,0,0,1,0,0,1,0,56.15052641087016,Good,volatile
0,slow,6.5,0,0,7.675973365081564,0.0,8.675973365081564,0.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,98.58343691605877,Good,low_risk
1,normal,9.5,0,0,8.399312513352896,3.0,2.349828128338224,2.1034994555812148,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
1,fast,14.0,1,1,3.1913434056812844,5.0,0.698557234280214,10.0,1,0,0,1,2,Unstable,0,0,0,0,0,0,0,84.58447066541619,Good,trauma_survivor
1,slow,10.5,1,0,5.44575408526391,5.0,1.074292347543985,9.624040782563167,0,0,1,0,1,Stable,1,1,0,0,1,0,0,49.34280143768447,Bad,volatile
1,normal,8.5,0,1,5.397792382670228,3.0,1.599448095667557,3.5899048314122446,1,0,0,0,1,Stable,0,1,0,0,0,0,0,99.93576478407886,Good,low_risk
1,normal,10.5,1,0,4.132676682405543,2.0,1.7108922274685143,8.46945801697764,1,0,0,1,2,Unstable,1,0,0,0,0,1,0,56.92059748318581,Bad,volatile
0,normal,12.0,0,0,4.020134918823578,5.0,0.836689153137263,8.616310171810754,0,0,0,0,0,Stable,0,0,0,0,0,0,0,90.391851791925,Bad,anxious_honest
1,fast,12.5,1,0,3.0,3.0,1.0,9.858866262344524,0,1,0,0,1,Unstable,0,1,0,0,1,0,0,63.36475454842389,Bad,volatile
0,normal,2.5,0,0,8.104732135226596,3.0,2.276183033806649,2.3444805586766946,0,0,0,1,1,Stable,0,0,0,0,0,0,0,97.33650009898085,Good,low_risk
0,normal,10.5,0,1,6.931819203373203,2.0,2.6439397344577342,3.2779441119021815,0,0,0,1,1,Stable,0,0,0,0,0,0,0,85.79688904290444,Good,low_risk
1,fast,21.5,0,1,4.8666507295211945,5.0,0.9777751215868657,10.0,0,1,1,1,3,Unstable,0,0,0,1,0,0,0,52.01709160689803,Bad,volatile
0,fast,20.0,1,1,6.047634257492756,2.0,2.349211419164252,7.5914269836171995,0,0,0,0,0,Unstable,0,1,0,0,0,0,0,81.58393502955724,Good,anxious_honest
0,slow,10.5,0,0,7.1557526771851485,2.0,2.718584225728383,1.882871359670133,0,0,0,0,0,Stable,1,0,0,0,0,0,0,100.0,Good,low_risk
0,fast,16.5,0,1,4.3061397297065165,5.0,0.8843566216177527,7.673524574158125,0,0,0,0,0,Stable,0,1,0,0,0,1,0,20.653096301756374,Bad,deceptive
1,normal,6.5,0,1,7.679349782283774,0.0,8.679349782283774,1.7496960573112346,0,0,0,0,0,Unstable,1,0,0,0,0,1,0,83.3252945073387,Good,low_risk
1,fast,10.5,0,0,3.0,3.0,1.0,9.686790082262698,0,1,0,0,1,Unstable,1,1,1,0,1,1,1,28.774181355731532,Bad,volatile
1,normal,17.0,1,1,3.8004999081909077,4.0,0.9600999816381816,8.982694862632966,1,1,0,0,2,Unstable,0,1,0,0,0,0,0,70.68923857586292,Good,trauma_survivor
0,slow,2.5,0,0,7.356432688431548,1.0,4.178216344215774,0.12155722704155836,0,0,0,0,0,Stable,0,0,0,0,0,0,0,91.77194645706265,Good,low_risk
0,normal,2.5,0,1,6.9484842867946375,1.0,3.9742421433973187,0.9318169716315688,0,0,0,0,0,Stable,0,0,0,0,0,0,0,94.01957813383206,Good,low_risk
0,normal,19.5,1,0,4.028536729979455,4.0,1.005707345995891,8.80152731003877,1,0,1,0,2,Unstable,1,0,1,0,0,1,1,21.53717278889736,Bad,volatile
0,fast,14.5,1,0,4.669913140521667,5.0,0.9449855234202779,8.485303917689446,0,0,0,0,0,Unstable,1,1,0,1,1,1,0,18.97827620722971,Bad,deceptive
1,fast,16.0,1,0,3.0,5.0,0.6666666666666666,10.0,0,1,1,0,2,Unstable,0,0,1,0,0,0,0,82.52089131906689,Bad,trauma_survivor
1,normal,16.0,1,1,5.575413852029861,3.0,1.6438534630074653,8.789895877900417,0,0,0,0,0,Stable,0,0,0,0,0,0,0,95.37503737088797,Good,anxious_honest
1,fast,19.5,1,0,3.264326885088086,3.0,1.0660817212720215,10.0,0,1,1,1,3,Unstable,0,0,0,1,0,1,0,72.25818192240526,Bad,volatile
1,fast,18.0,1,1,4.053445000532596,4.0,1.0106890001065192,10.0,0,0,0,0,0,Stable,1,0,0,0,0,0,0,78.89405441071375,Good,anxious_honest
1,fast,11.5,1,0,4.517436786691094,2.0,1.839145595563698,8.33311107491658,1,0,1,0,2,Unstable,0,1,0,0,1,0,0,57.38120031741923,Good,volatile
0,slow,10.0,1,1,4.949477581650976,4.0,1.1898955163301952,8.973159944679685,0,0,0,0,0,Stable,0,0,0,0,0,0,0,73.19509802893648,Good,anxious_honest
1,normal,4.5,0,0,6.525250734322871,0.0,7.525250734322871,0.46461232449777135,0,0,0,0,0,Stable,0,0,0,0,0,0,0,90.09981639468374,Good,low_risk
1,fast,9.0,1,0,4.316879894103881,5.0,0.8861466490173134,8.492946119974953,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,74.07884398123238,Good,anxious_honest
1,fast,19.0,0,1,4.355685179614132,5.0,0.8926141966023553,10.0,0,1,0,0,1,Stable,0,1,0,0,0,0,0,85.25941283349603,Good,anxious_honest
1,slow,14.0,1,1,3.0,6.0,0.5714285714285714,10.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,78.92269226197777,Good,trauma_survivor
0,normal,11.5,0,0,6.733983301676803,2.0,2.577994433892268,2.3169668435885944,0,0,0,0,0,Stable,0,0,0,0,0,0,0,86.67022418843091,Good,low_risk
1,fast,21.0,1,1,3.6315100512771026,6.0,0.661644293039586,10.0,1,0,1,0,2,Unstable,0,0,0,0,0,0,0,62.124653978879884,Bad,trauma_survivor
1,fast,13.5,0,0,6.49132008856959,4.0,1.498264017713918,8.775083963183127,0,0,0,0,0,Stable,1,0,1,1,1,1,1,0.0,Bad,deceptive
0,normal,9.5,0,0,6.8641573135393115,3.0,1.9660393283848279,4.276788506464832,0,0,0,0,0,Stable,0,0,0,0,0,0,0,85.30661780555832,Good,low_risk
0,fast,15.5,0,0,3.986592802641117,2.0,1.6621976008803723,8.674935050729204,0,0,0,0,0,Stable,1,1,1,1,0,1,1,0.0,Bad,deceptive
0,slow,7.5,0,0,7.059310730878722,0.0,8.059310730878721,3.3192092417366466,0,0,0,0,0,Stable,0,0,0,0,0,0,0,87.75145889646907,Good,low_risk
1,normal,9.0,1,1,3.0,3.0,1.0,8.063654343589695,0,0,0,0,0,Stable,0,0,0,0,0,0,0,74.83976870512438,Good,anxious_honest
0,fast,11.5,0,0,7.425297579128198,3.0,2.1063243947820496,2.1593171356396916,0,0,0,0,0,Stable,0,0,0,0,0,0,0,87.94456774145506,Good,low_risk
0,slow,12.5,0,0,6.036506633362988,3.0,1.759126658340747,2.3043849412604884,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.2939882981497,Good,low_risk
1,fast,17.0,1,0,4.831070962829678,4.0,1.1662141925659355,8.332268845928223,0,1,0,0,1,Stable,0,1,0,0,0,0,0,81.2605789751815,Good,anxious_honest
0,slow,18.5,1,0,3.585610849920177,4.0,0.9171221699840354,7.928702345368518,0,1,0,1,2,Unstable,1,1,0,1,1,1,0,31.02624650997265,Bad,deceptive
1,normal,13.5,1,1,4.448633026432324,4.0,1.0897266052864647,9.177536045968665,1,1,0,1,3,Unstable,1,1,1,0,0,0,1,35.29618347227639,Bad,volatile
1,fast,5.5,1,1,6.909430486019203,2.0,2.6364768286730675,3.544929554890852,0,0,0,0,0,Stable,0,0,0,0,0,0,0,80.03879539231932,Good,low_risk
0,normal,9.5,1,0,5.750351497985819,5.0,1.1250585829976365,8.04712727038946,1,0,0,1,2,Unstable,1,1,1,1,0,1,1,0.0,Bad,deceptive
1,normal,13.5,1,0,3.0,5.0,0.6666666666666666,10.0,1,1,0,0,2,Unstable,1,1,0,0,0,1,0,65.73432020001272,Bad,volatile
1,normal,12.0,1,1,3.178023729279749,3.0,1.0445059323199373,9.68152807410539,0,1,0,0,1,Stable,0,0,0,0,0,0,0,54.429558841281874,Bad,trauma_survivor
1,normal,11.5,1,0,3.9752096610100454,5.0,0.8292016101683409,7.073411332063286,0,0,1,0,1,Unstable,1,0,1,0,0,1,1,0.0,Bad,deceptive
0,normal,7.5,0,0,6.705138480285527,2.0,2.568379493428509,1.3982728311948884,0,0,0,1,1,Stable,0,0,0,0,0,0,0,100.0,Bad,low_risk
0,fast,9.0,1,0,4.030102264557701,5.0,0.8383503774262836,9.177144282079333,0,0,0,0,0,Stable,0,0,0,0,0,0,0,95.89361695945861,Good,anxious_honest
1,normal,10.0,1,1,4.545182305503245,4.0,1.1090364611006491,8.519916710627314,0,0,0,0,0,Stable,0,0,0,0,0,1,0,82.1085264291975,Good,anxious_honest
1,normal,11.5,0,1,7.20169590473707,2.0,2.733898634912357,1.464355036638859,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.53628800265358,Good,low_risk
1,normal,18.5,1,0,3.1682611819841124,4.0,0.8336522363968225,10.0,1,0,0,1,2,Unstable,0,0,0,0,1,0,0,57.03673377157604,Bad,volatile
0,normal,18.5,0,1,5.523392603826567,2.0,2.1744642012755224,7.566160248273627,0,1,1,0,2,Unstable,1,1,1,0,1,0,1,2.187261233936553,Bad,deceptive
0,slow,2.5,0,0,8.25213757257151,3.0,2.3130343931428774,3.8745687876476618,0,0,0,0,0,Stable,1,0,0,0,0,0,0,79.70590964277811,Good,low_risk
0,slow,17.5,1,0,6.141475055692562,3.0,1.7853687639231406,8.071256768666125,1,0,0,1,2,Unstable,0,1,0,1,1,1,0,27.859753578953796,Bad,deceptive
1,fast,17.5,1,0,4.165249485495888,2.0,1.7217498284986295,7.931477214145082,0,0,0,1,1,Unstable,0,1,0,0,0,0,0,64.1440042793522,Bad,volatile
1,normal,11.5,0,0,5.222383356225281,5.0,1.0370638927042135,7.172921467467938,1,1,0,0,2,Unstable,1,1,0,1,1,0,0,26.158831662171785,Bad,deceptive
1,fast,14.5,1,0,6.8825944388856275,5.0,1.3137657398142712,4.65764710433222,0,0,0,1,1,Unstable,1,0,1,0,0,1,1,0.0,Bad,deceptive
0,slow,12.0,1,1,4.818311710758061,3.0,1.4545779276895152,6.85692930074011,0,1,0,0,1,Stable,0,1,0,0,0,0,0,92.23156037333587,Good,anxious_honest
0,normal,6.5,0,1,7.222084224089727,3.0,2.0555210560224317,3.2768611722092595,0,0,0,0,0,Stable,0,0,0,0,0,0,0,79.33804423369372,Good,low_risk
1,fast,20.5,1,0,3.0,5.0,0.6666666666666666,10.0,0,0,1,1,2,Unstable,0,1,1,0,0,0,0,56.633889477415565,Good,volatile
1,fast,22.0,1,1,3.0,6.0,0.5714285714285714,10.0,0,0,0,0,0,Stable,1,0,1,0,0,0,1,52.05336296069101,Bad,trauma_survivor
0,slow,12.5,1,0,6.0284367570198745,3.0,1.7571091892549686,2.929022576508566,0,0,0,0,0,Stable,0,0,0,0,0,0,0,86.86498587690507,Good,low_risk
1,slow,17.0,0,0,4.5740147080090425,5.0,0.9290024513348404,9.445205363099351,0,0,0,0,0,Stable,1,0,0,0,0,1,0,91.23324677393599,Good,anxious_honest
0,normal,4.5,0,0,6.9236571410040115,3.0,1.9809142852510029,2.9934805990934965,0,0,0,0,0,Stable,0,0,0,0,0,1,0,96.58145941259315,Good,low_risk
1,slow,16.5,1,1,4.802060297154257,4.0,1.1604120594308514,10.0,0,0,1,1,2,Unstable,1,0,0,0,1,1,0,53.86143362637359,Bad,volatile
0,slow,2.5,1,0,6.4231380287295465,2.0,2.474379342909849,2.4898990263363174,0,0,0,1,1,Stable,0,0,0,0,0,0,0,84.73770088563538,Good,low_risk
1,fast,15.5,0,0,4.816621363541989,3.0,1.4541553408854972,9.241875029967629,0,1,0,1,2,Unstable,0,1,1,0,1,0,0,70.67764105792874,Bad,volatile
1,normal,14.0,1,1,3.0,6.0,0.5714285714285714,10.0,0,1,0,0,1,Unstable,1,0,0,0,0,0,0,78.17333384458829,Bad,trauma_survivor
1,normal,9.0,0,0,4.474832576794799,5.0,0.9124720961324665,8.649504967945264,0,0,0,1,1,Unstable,0,0,0,0,0,0,0,81.86985828073968,Good,anxious_honest
1,fast,11.5,1,0,4.182570692412456,4.0,1.0365141384824912,7.825559130086131,0,0,0,0,0,Unstable,1,0,1,0,1,0,1,35.68848771071736,Bad,volatile
0,fast,12.0,1,1,3.0,3.0,1.0,10.0,0,0,0,0,0,Stable,1,0,0,0,0,0,0,75.74496051062384,Bad,trauma_survivor
1,slow,5.5,1,0,8.496927642830554,0.0,9.496927642830554,3.0481257221125957,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.49386044451867,Good,low_risk
1,slow,9.0,1,0,3.5218853091371116,3.0,1.130471327284278,8.961211015348454,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,75.8521319710539,Bad,anxious_honest
1,normal,11.5,1,1,3.0,5.0,0.6666666666666666,10.0,1,1,1,1,4,Unstable,0,1,0,0,0,1,0,52.79118594287705,Bad,volatile
0,normal,9.5,0,0,9.432312878145147,3.0,2.608078219536287,1.8378614288185644,1,0,0,0,1,Stable,0,0,0,0,0,1,0,91.61780699673572,Good,low_risk
0,slow,6.5,0,0,8.54829321296225,2.0,3.18276440432075,3.0539350853586447,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.19193726001356,Good,low_risk
0,slow,5.5,0,0,6.618703747309155,2.0,2.539567915769718,2.476245374753288,0,0,0,0,0,Stable,0,0,0,0,0,0,0,91.13536810281882,Good,low_risk
0,slow,11.5,0,0,7.422896447654261,2.0,2.8076321492180867,3.1779474764062154,0,0,0,0,0,Stable,0,0,0,0,0,0,0,84.37959106303869,Good,low_risk
1,fast,13.5,1,0,4.450999698349123,3.0,1.3627499245872807,6.512859782729906,0,0,1,0,1,Unstable,0,0,0,1,0,1,0,5.180952916854125,Bad,deceptive
1,fast,21.5,1,1,3.2035184836530464,3.0,1.0508796209132616,9.48047202819537,1,1,0,1,3,Unstable,0,0,0,0,1,0,0,71.59196107015578,Bad,volatile
1,slow,16.0,1,0,4.467696258329325,2.0,1.8225654194431085,7.3006734789987835,0,0,0,0,0,Stable,0,1,0,0,0,0,0,79.58110217022585,Good,anxious_honest
0,slow,11.5,0,1,6.846282359699142,1.0,3.923141179849571,3.194515327036516,0,0,0,0,0,Stable,0,0,0,0,0,0,0,86.04970832017341,Good,low_risk
0,normal,7.5,1,0,3.9417877344004446,2.0,1.6472625781334813,6.530148736871776,1,0,0,0,1,Stable,1,1,1,1,0,1,1,0.0,Bad,deceptive
1,normal,16.5,0,1,3.1804253310915516,3.0,1.045106332772888,10.0,1,1,0,1,3,Unstable,1,1,1,1,0,0,1,40.462054339215534,Good,volatile
1,normal,15.0,0,0,3.0,4.0,0.8,8.80470090515038,0,0,0,0,0,Stable,0,0,0,0,0,0,0,79.97530729799102,Bad,anxious_honest
1,normal,18.0,1,1,3.0,6.0,0.5714285714285714,10.0,0,0,0,1,1,Unstable,0,0,0,0,0,0,0,81.60742673485235,Good,trauma_survivor
1,fast,8.5,0,1,5.3262516938282545,4.0,1.2652503387656509,9.794061960609714,1,0,0,0,1,Stable,1,0,1,0,1,0,1,3.862745850277881,Good,deceptive
1,fast,20.5,0,0,4.175491816345753,5.0,0.8625819693909588,10.0,1,0,1,1,3,Unstable,0,1,0,0,0,0,0,54.983756358483845,Good,volatile
0,normal,14.5,1,0,6.145162416630284,5.0,1.190860402771714,8.291326462698715,1,0,0,0,1,Unstable,1,0,1,1,1,1,1,6.228047875075095,Bad,deceptive
1,fast,18.5,0,0,4.855867701016734,3.0,1.4639669252541836,4.528868140697582,0,0,1,0,1,Stable,1,0,1,1,1,0,1,0.0,Bad,deceptive
1,fast,13.5,1,0,3.4502971543847982,2.0,1.4834323847949327,9.16221166012488,1,1,0,1,3,Unstable,0,1,0,0,0,0,0,56.987534146395326,Bad,volatile
1,normal,10.5,0,0,8.383494651487887,1.0,4.691747325743943,1.5499031626227509,0,0,0,0,0,Stable,0,0,0,0,0,0,0,86.4163092924002,Good,low_risk
0,normal,2.5,0,0,7.595871363279963,0.0,8.595871363279963,2.7149656934771325,0,0,0,0,0,Stable,0,0,0,0,0,0,0,84.78845960109055,Good,low_risk
1,normal,10.5,1,1,4.343551245677757,2.0,1.7811837485592523,6.432736457307836,0,0,0,0,0,Stable,0,0,1,0,1,1,0,26.081276241396807,Bad,deceptive
1,fast,17.0,1,1,3.1802949442231667,5.0,0.6967158240371946,9.013191596011655,0,0,0,0,0,Stable,0,0,0,0,0,0,0,84.87157016365558,Good,anxious_honest
0,fast,1.5,0,0,6.757021071284252,2.0,2.585673690428084,1.8265835539493038,0,0,0,0,0,Stable,0,0,0,0,0,0,0,97.99018375087881,Good,low_risk
0,normal,19.5,1,1,4.137369170080389,5.0,0.8562281950133982,8.912051623653669,0,1,1,0,2,Unstable,1,1,0,0,1,0,0,59.18529580911849,Bad,volatile
1,fast,16.0,0,1,3.6902974217642086,3.0,1.1725743554410522,8.934640073852615,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.16621155787206,Good,anxious_honest
0,slow,9.5,0,0,7.727352029222863,1.0,4.363676014611432,1.5871070884292695,0,0,0,0,0,Stable,1,0,0,0,0,0,0,72.98533209760588,Good,low_risk
0,slow,1.5,1,0,7.88986577120201,1.0,4.4449328856010055,0.8303204653059187,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.04837067120168,Good,low_risk
0,normal,4.5,0,0,8.557203148757262,1.0,4.778601574378631,0.9405909905904398,0,0,0,1,1,Stable,0,0,0,0,0,1,0,73.24703497868978,Bad,low_risk
0,fast,13.0,1,0,4.165598220701602,2.0,1.7218660735672007,6.640181602521148,0,0,0,1,1,Stable,0,0,0,0,0,0,0,89.64178599721912,Bad,anxious_honest
0,fast,17.5,0,0,5.05237831739352,2.0,2.0174594391311733,9.180101944708325,1,1,0,1,3,Unstable,0,0,1,1,0,1,0,56.917991775291085,Bad,volatile
1,normal,19.0,1,1,4.566765773641894,2.0,1.8555885912139647,5.4614442393495635,0,0,0,1,1,Stable,0,0,0,0,0,0,0,89.3559226625975,Good,anxious_honest
1,normal,12.0,1,1,3.0,4.0,0.8,10.0,1,0,0,0,1,Unstable,0,1,0,0,0,0,0,74.79639910616935,Good,trauma_survivor
0,slow,2.5,0,0,7.333711461971268,2.0,2.7779038206570896,4.079269752676587,0,0,0,0,0,Stable,0,0,0,0,0,0,0,97.8574318941335,Good,low_risk
1,normal,8.5,1,0,6.4445337396858395,5.0,1.2407556232809733,6.795374104138178,1,0,0,0,1,Stable,1,1,1,1,0,0,1,10.17291083426334,Bad,deceptive
0,fast,9.5,0,0,6.94885641617417,3.0,1.9872141040435425,2.264829564486071,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.80296347082867,Good,low_risk
1,fast,8.5,0,1,5.571068314447295,3.0,1.6427670786118238,6.675569774326544,0,0,0,0,0,Unstable,1,1,1,0,0,1,1,12.943268015097617,Bad,deceptive
1,fast,8.5,0,0,5.88189931136313,3.0,1.7204748278407824,7.2323468526352155,0,0,0,0,0,Stable,1,1,1,0,1,1,1,0.0,Bad,deceptive
1,normal,20.0,0,1,4.83272032107932,6.0,0.8332457601541885,10.0,0,1,0,1,2,Unstable,0,0,0,0,0,0,0,80.57185047873146,Good,trauma_survivor
0,slow,14.5,1,0,5.009405416446482,4.0,1.2018810832892963,7.258166398653372,0,0,0,0,0,Stable,1,1,1,1,1,0,1,0.0,Bad,deceptive
1,slow,19.0,0,1,6.1851970681619735,5.0,1.1975328446936622,8.003881941628963,0,0,0,0,0,Stable,1,0,0,0,0,0,0,80.41779190109084,Good,anxious_honest
1,normal,11.5,1,0,6.86134757948915,1.0,3.930673789744575,2.1292549010887654,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
0,normal,6.5,0,0,8.039845034256125,2.0,3.013281678085375,0.43911771848685244,0,0,0,0,0,Stable,0,0,0,0,0,0,0,83.36712655492764,Good,low_risk
1,fast,21.5,0,1,3.593998439574468,4.0,0.9187996879148936,10.0,1,1,1,0,3,Unstable,0,1,0,0,0,0,0,61.42753451370446,Bad,volatile
1,normal,12.5,1,0,3.553913238591959,4.0,0.9107826477183918,9.78007355606132,1,0,1,0,2,Unstable,0,0,0,0,0,0,0,48.858166350820134,Good,volatile
1,normal,9.5,0,1,7.4235485260544865,1.0,4.211774263027243,0.690722757429709,0,0,0,0,0,Stable,0,0,0,0,0,0,0,79.94682199496762,Good,low_risk
1,fast,11.0,1,0,5.1554694838373685,3.0,1.5388673709593421,8.7392299957494,0,0,0,0,0,Stable,0,0,0,0,0,0,0,76.22411446329042,Good,anxious_honest
1,fast,8.5,1,0,5.585840050218165,5.0,1.0976400083696942,7.548680777556757,0,1,1,0,2,Unstable,1,1,1,1,0,1,1,15.61894919243229,Bad,deceptive
0,slow,10.5,0,0,8.024064577777168,0.0,9.024064577777168,1.8034250150178583,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
1,slow,18.5,0,0,5.882748943817775,5.0,1.1471248239696292,7.856355576545361,1,0,0,1,2,Unstable,1,0,1,0,0,1,1,3.9103891312243513,Bad,deceptive
1,fast,11.0,1,0,3.530839860680888,5.0,0.7551399767801481,10.0,0,0,0,1,1,Stable,0,0,0,0,0,0,0,78.30713943751371,Bad,anxious_honest
1,normal,15.5,1,1,3.0,3.0,1.0,9.661210170280304,1,1,0,0,2,Unstable,0,0,0,0,1,0,0,48.276067561655765,Good,volatile
1,normal,20.0,0,0,3.54318434997481,2.0,1.5143947833249367,7.84342238876704,0,0,0,0,0,Stable,0,0,0,0,0,0,0,88.89173010456956,Bad,anxious_honest
0,normal,14.0,0,1,6.048273235069466,2.0,2.349424411689822,6.335745144590948,1,0,0,0,1,Stable,0,0,0,0,0,0,0,78.11094483018795,Good,anxious_honest
1,fast,22.0,1,1,3.0,4.0,0.8,10.0,0,0,0,1,1,Unstable,0,0,0,0,0,0,0,66.19249722355775,Bad,trauma_survivor
1,normal,18.0,1,1,3.840608524612869,3.0,1.2101521311532173,10.0,1,0,1,0,2,Unstable,0,0,0,0,0,0,0,84.7403661393343,Good,trauma_survivor
1,slow,10.0,0,0,5.3277545634736345,2.0,2.109251521157878,6.039679319589398,0,0,0,0,0,Unstable,1,0,0,0,0,0,0,82.6796664986443,Bad,anxious_honest
0,normal,7.5,0,0,7.732669469028849,2.0,2.9108898230096165,3.144771479417733,0,0,0,0,0,Stable,1,0,0,0,0,0,0,89.89356291697092,Good,low_risk
0,normal,10.5,1,0,3.039581723976334,5.0,0.6732636206627224,10.0,0,1,0,0,1,Unstable,0,0,0,0,1,1,0,63.62984026397598,Bad,volatile
1,normal,9.5,1,0,6.948246307393664,2.0,2.649415435797888,1.2653594103630104,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Bad,low_risk
0,normal,14.0,1,0,4.265435767494308,5.0,0.877572627915718,9.37804119750074,0,0,0,0,0,Stable,0,0,1,0,0,0,0,69.2327112907225,Good,anxious_honest
0,slow,2.5,0,0,7.550793458373095,3.0,2.1376983645932737,3.4988805241268945,0,0,0,0,0,Stable,0,0,0,0,0,0,0,87.4042289507192,Good,low_risk
0,normal,7.5,0,0,7.043005860624199,1.0,4.021502930312099,2.579682291387111,0,0,0,0,0,Stable,0,0,0,0,0,1,0,78.30220208248126,Good,low_risk
